"","USAF","WBAN","STATION.NAME","CTRY","ST","CALL","station_lat","station_lon","ELEV.M.","BEGIN","END","CLIMATE.REGION","era5_lat","era5_lon","dist"
"210",34054,99999,"DONCASTER SHEFFIELD","UK","","EGCN",53.475,-1.004,16.8,20050507,20170502,"",53.5,-1,2.79556990770088
"211",34055,99999,"NORTH DENES AIRPORT","UK","","EGSD",52.65,-1.783,2,20100726,20150430,"",52.7,-1.8,5.68301938922124
"212",34140,99999,"SHAWBURY","UK","","EGOS",52.798,-2.668,75.9,19730101,20170502,"",52.8,-2.7,2.16524353287959
"213",34145,99999,"COSFORD","UK","","EGWC",52.64,-2.306,82.9,19940831,20170502,"",52.6,-2.3,4.47120449800002
"214",34185,99999,"NOTTINGHAM EAST MIDLANDS","UK","","EGNX",52.831,-1.328,93.3,19730101,20170502,"",52.8,-1.3,3.93161013554977
"215",34530,99999,"COTTESMORE","UK","","EGXJ",52.736,-0.649,140.5,19730101,20111109,"",52.7,-0.6,5.1939490402082
"216",34620,99999,"WITTERING","UK","","EGXT",52.613,-0.476,83.2,19730301,20170502,"",52.6,-0.5,2.17408547760448
"217",34690,99999,"HOLBEACH (AUT)","UK","","EGYH",52.867,0.15,3,19851201,20170502,"",52.8,0.1,8.1813705987301
"218",34820,99999,"MARHAM","UK","","EGYM",52.648,0.551,22.9,19490401,20170502,"",52.6,0.6,6.28612313803936
"219",34850,99999,"WEST RAYNHAM","UK","","EGYV",52.783,0.733,76,19730101,19760114,"",52.8,0.7,2.91824579967702
"220",34870,99999,"SCULTHORPE (AF MET)","UK","","EGUP",52.85,0.767,65,19780707,20011018,"",52.9,0.8,5.99132680014236
"221",34875,99999,"HIGH WICOMBE(USAF)","UK","","EGUH",51.62,-0.77,75,20040901,20041220,"",51.6,-0.8,3.04268804838734
"222",34920,99999,"NORWICH","UK","","EGSH",52.676,1.283,35.7,19871202,20170502,"",52.7,1.3,2.90751825191044
"223",34950,99999,"COLTISHALL","UK","","EGYC",52.755,1.358,20.1,19730101,20060404,"",52.8,1.4,5.75262225774294
"224",35020,99999,"ABERPORTH","UK","","EGUC",52.133,-4.567,134,19730101,20170502,"",52.1,-4.6,4.31084788984251
"225",35340,99999,"BIRMINGHAM","UK","","EGBB",52.454,-1.748,99.7,19730101,20170502,"",52.5,-1.7,6.06740613466802
"226",35413,99999,"COVENTRY","UK","","EGBE",52.37,-1.48,81.4,19880105,20170502,"",52.4,-1.5,3.60546642485977
"227",35471,99999,"BITTESWELL","UK","","EGBC",52.45,-1.25,134,19730101,19790629,"",52.5,-1.3,6.51721152762649
"228",35573,99999,"CRANFIELD","UK","","EGTC",52.072,-0.617,109.1,19900208,20170502,"",52.1,-0.6,3.32679845368976
"229",35620,99999,"ALCONBURY RAF","UK","","EGWZ",52.367,-0.217,47.9,19990515,20050710,"",52.4,-0.2,3.85086370742414
"230",35660,99999,"WYTON","UK","","EGUY",52.357,-0.108,41.1,19501003,20151004,"",52.4,-0.1,4.81750958076845
"231",35715,99999,"CAMBRIDGE","UK","","EGSC",52.205,0.175,14.3,19770201,20170502,"",52.2,0.2,1.79413728411665
"232",35770,35046,"MILDENHALL RAF","UK","","EGUN",52.367,0.483,10,19990101,20170502,"",52.4,0.5,3.85086370742414
"233",35830,35034,"LAKENHEATH RAF","UK","","EGUL",52.417,0.567,10,19990102,20170502,"",52.4,0.6,2.93312297493403
"234",35900,99999,"WATTISHAM","UK","","EGUW",52.127,0.956,86.6,19730101,20170502,"",52.1,1,4.25220077713867
"235",35905,99999,"NEWTON","UK","","EGXN",52.967,-0.983,55,19950210,20011103,"",53,-1,3.84616555974052
"236",35953,99999,"WOODBRIDGE RAF","UK","","EGVG",52.083,1.4,29,19541001,20070307,"",52.1,1.4,1.89243134348638
"237",35963,35048,"BENTWATERS RAF","UK","","EGVJ",52.133,1.433,26,19930104,19930331,"",52.1,1.4,4.31084788984251
"238",36050,99999,"PEMBRY SANDS","UK","","EGOP",51.717,-4.367,3,19930301,20170502,"",51.7,-4.3,4.9941325975823
"239",36095,99999,"SWANSEA","UK","","EGFH",51.605,-4.068,91.1,19770126,19990127,"",51.6,-4.1,2.2814816180188
"240",36283,99999,"BRISTOL FILTON","UK","","EGTG",51.519,-2.591,68.9,19940718,20121221,"",51.5,-2.6,2.20507135438674
"241",36333,99999,"GLOUCESTERSHIRE","UK","","EGBJ",51.894,-2.167,30.8,19771001,20170502,"",51.9,-2.2,2.36321053311603
"242",36383,99999,"KEMBLE","UK","","EGBP",51.668,-2.057,132,19880105,19920331,"",51.7,-2.1,4.63649521222207
"243",36440,99999,"FAIRFORD","UK","","EGVA",51.682,-1.79,87.2,19520610,20170502,"",51.7,-1.8,2.11924912595579
"244",36490,99999,"BRIZE NORTON","UK","","EGVN",51.75,-1.584,87.8,19510801,20170502,"",51.8,-1.6,5.67403028898749
"245",36553,99999,"UPPER HEYFORD RAF","UK","","EGUA",51.933,1.25,133,19511101,19931215,"",51.9,1.2,5.02806107056655
"246",36580,99999,"BENSON","UK","","EGUB",51.616,-1.096,68.9,19730101,20170502,"",51.6,-1.1,1.80245134872716
"247",36584,99999,"COLERNE","UK","","EGUO",51.439,-2.286,180.7,19420401,20170323,"",51.4,-2.3,4.44891403540735
"248",36720,99999,"NORTHOLT","UK","","EGWU",51.553,-0.418,37.8,19730101,20170502,"",51.6,-0.4,5.37816765974982
"249",36733,99999,"LUTON","UK","","EGGW",51.875,-0.368,160.3,19880105,20170502,"",51.9,-0.4,3.54668822835991
"250",36830,99999,"STANSTED","UK","","EGSS",51.885,0.235,106.1,19730101,20170502,"",51.9,0.2,2.92741468899664
"251",36881,99999,"WEATHERSFIELD RAF","UK","","EGVT",51.967,0.5,101,19740117,19770617,"",52,0.5,3.67354319617837
"252",36913,99999,"SOUTHEND","UK","","EGMC",51.571,0.696,14.9,19880105,20170502,"",51.6,0.7,3.24009932672505
"253",37070,99999,"CHIVENOR","UK","","EGDC",51.087,-4.15,8.2,19730101,20170502,"",51.1,-4.1,3.78342370789722
"254",37150,99999,"CARDIFF","UK","","EGFF",51.397,-3.343,67.1,19730101,20170502,"",51.4,-3.3,3.00506052288654
"255",37160,99999,"ST ATHAN","UK","","EGDX",51.405,-3.436,49.7,20010706,20170502,"",51.4,-3.4,2.56127115102855
"256",37243,99999,"BRISTOL","UK","","EGGD",51.383,-2.719,189.6,19880105,20170502,"",51.4,-2.7,2.30719605684891
"257",37400,99999,"LYNEHAM","UK","","EGDL",51.505,-1.993,156.4,19730101,20170502,"",51.5,-2,0.738297650596638
"258",37435,99999,"GREENHAM COMMON RAF","UK","","EGVI",51.383,-1.283,122,19760428,19920417,"",51.4,-1.3,2.23063829725458
"259",37440,99999,"UPAVON","UK","","EGDJ",51.3,-1.767,175,19730101,20040827,"",51.3,-1.8,2.29685588680602
"260",37460,99999,"BOSCOMBE DOWN","UK","","EGDM",51.152,-1.747,124.1,19310101,20170502,"",51.2,-1.7,6.26979628043927
"261",37490,99999,"MIDDLE WALLOP","UK","","EGVP",51.15,-1.567,91,19730809,20170502,"",51.2,-1.6,6.02365037743852
"262",37610,99999,"ODIHAM","UK","","EGVO",51.234,-0.943,123.4,19730101,20170502,"",51.2,-0.9,4.82854790481376
"263",37630,99999,"BRACKNELL/BEAUFORT","UK","","EGRR",51.383,-0.783,74,19730101,20151107,"",51.4,-0.8,2.23063829725458
"264",37660,99999,"FARNBOROUGH (MIL)","UK","","EGUF",51.283,-0.767,72,19291001,20051011,"",51.3,-0.8,2.97637312789268
"265",37663,99999,"BIGGIN HILL","UK","","EGKB",51.331,0.033,182.3,19880105,20170502,"",51.3,0,4.14496363585153
"266",37680,99999,"FARNBOROUGH","UK","","EGLF",51.276,-0.776,72.5,19880501,20170502,"",51.3,-0.8,3.15113304463098
"267",37683,99999,"CITY","UK","","EGLC",51.505,0.055,5.8,19880129,20170502,"",51.5,0.1,3.16752552147697
"268",37720,99999,"HEATHROW","UK","","EGLL",51.478,-0.461,25.3,19481201,20170502,"",51.5,-0.5,3.64766167076621
"269",37760,99999,"GATWICK","UK","","EGKK",51.148,-0.19,61.6,19730101,20170502,"",51.1,-0.2,5.38882099524655
"270",37790,99999,"LONDON WEA CENTER","UK","","EGRB",51.5,-0.117,39,19920401,20100201,"",51.5,-0.1,1.17806620750494
"271",37815,99999,"LEAVESDEN","UK","","EGTI",51.683,-0.417,102,19730101,19950409,"",51.7,-0.4,2.22654045662954
"272",37951,99999,"ASHFORD","UK","","EGMK",51.15,0.883,107,19730101,19741221,"",51.2,0.9,5.69102197891746
"273",37970,35047,"MANSTON","UK","","EGMH",51.35,1.333,50,19300228,20170502,"",51.3,1.3,6.02078663804813
"274",38060,99999,"LANDS END ARPT","UK","","EGHC",50.064,-5.709,63,19730308,20170502,"",50.1,-5.7,4.05874146873587
"275",38090,99999,"CULDROSE","UK","","EGDR",50.086,-5.256,81.4,19730101,20170502,"",50.1,-5.2,4.29224069562199
"276",38170,99999,"ST MAWGAN","UK","","EGDG",50.433,-5,118.9,19730101,20081201,"",50.4,-5,3.67354319617766
"277",38270,99999,"PLYMOUTH/MOUNTBATTE","UK","","EGDB",50.35,-4.117,27,19730101,20170502,"",50.4,-4.1,5.69532451572467
"278",38273,99999,"PLYMOUTH","UK","","EGHD",50.423,-4.106,145.1,19880318,20111223,"",50.4,-4.1,2.59548748615715
"279",38390,99999,"EXETER","UK","","EGTE",50.734,-3.414,31.1,19730101,20170502,"",50.7,-3.4,3.91137559624167
"280",38530,99999,"YEOVILTON","UK","","EGDY",51.009,-2.639,22.9,19730101,20170502,"",51,-2.6,2.90982056496577
"281",38620,99999,"BOURNEMOUTH","UK","","EGHH",50.78,-1.843,11.6,19730101,20170502,"",50.8,-1.8,3.75679702585737
"282",38650,99999,"SOUTHAMPTON","UK","","EGHI",50.95,-1.357,13.4,19730101,20170502,"",51,-1.4,6.3296409137862
"283",38760,99999,"SHOREHAM","UK","","EGKA",50.836,-0.297,2.1,19861201,20170502,"",50.9,-0.3,7.12756427184347
"284",38873,99999,"LYDD","UK","","EGMD",50.956,0.939,4,19880105,20170502,"",51,0.9,5.60917063609304
"285",38950,99999,"JERSEY","JE","","EGJJ",49.208,-2.196,84.4,19730101,20170502,"",49.2,-2.2,0.936872603420348
"286",39084,99999,"LONDONDERRY EGLINTON","UK","","EGAE",55.043,-7.161,6.7,19900424,20170502,"",55,-7.2,5.39510029342744
"287",39170,99999,"ALDERGROVE","UK","","EGAA",54.658,-6.216,81.7,19300228,20170502,"",54.7,-6.2,4.78747827099392
"288",39240,99999,"CITY","UK","","EGAC",54.618,-5.873,4.6,19730101,20170502,"",54.6,-5.9,2.65426369879863
"289",39550,99999,"CORK","EI","","EICK",51.841,-8.491,153,19730101,20170502,"IRELAND",51.8,-8.5,4.60592188213961
"290",39620,99999,"SHANNON","EI","","EINN",52.702,-8.925,14,19730101,20170502,"IRELAND",52.7,-9,5.06415425028145
"291",39670,99999,"CASEMENT","EI","","EIME",53.302,-6.451,97.2,19870201,20170502,"IRELAND",53.3,-6.5,3.2673568088901
"292",39689,99999,"DUBLIN WEATHER CENTER","EI","","EIDB",53.433,-6.25,68,20160414,20160624,"IRELAND",53.4,-6.3,4.94967679449281
"293",39690,99999,"DUBLIN","EI","","EIDW",53.421,-6.27,73.8,19730101,20170502,"IRELAND",53.4,-6.3,3.07043650200947
"294",39730,99999,"CONNAUGHT","EI","","EIKN",53.91,-8.818,202.7,19291001,20170502,"IRELAND",53.9,-8.8,1.62255723952983
"295",40130,99999,"STYKKISHOLMUR","IC","","BIST",65.083,-22.733,8,19730101,20170502,"",65,-22.7,9.36864316612683
"296",40131,99999,"ISAFJORDUR","IC","","BIIS",66.058,-23.135,2.4,20090403,20170502,"",66.1,-23.2,5.51973767600036
"297",40180,16201,"KEFLAVIK NAVAL AIR STATION","IC","","BIKF",63.967,-22.6,52.1,19421001,20170502,"",64,-22.6,3.67354319617837
"298",40300,99999,"REYKJAVIK","IC","","BIRK",64.13,-21.941,14.6,19310101,20170502,"",64.1,-21.9,3.88883111401925
"299",40630,99999,"AKUREYRI","IC","","BIAR",65.66,-18.073,1.8,19310103,20170502,"",65.7,-18.1,4.62162635527555
"300",40655,99999,"BILDUDALUR","IC","","BIBD",65.641,-23.546,5.5,20130220,20170502,"",65.6,-23.5,5.02978962239574
"301",40770,99999,"RAUFARHOFN","IC","","BIRG",66.45,-15.95,10,19490101,20090217,"",66.5,-15.9,5.99298040681377
"302",40820,99999,"HORNAFJORDUR","IC","","BIHN",64.296,-15.227,7.3,19730101,20170502,"",64.3,-15.2,1.37746691122723
"303",40850,99999,"SKJALDTHINGSSTADIR","IC","","BIVO",65.75,-14.833,48,19750311,20170502,"",65.7,-14.8,5.76722980844475
"304",40890,99999,"EGILSSTADIR","IC","","BIEG",65.283,-14.401,23.2,19490101,20170502,"",65.3,-14.4,1.89300332635732
"305",42020,99999,"THULE AIR BASE","GL","","BGTL",76.531,-68.703,76.5,19511101,20170502,"",76.5,-68.7,3.45178274615281
"306",42023,99999,"QAARSUT MITTARFIA","GL","","BGUM",70.733,-52.7,89,20040831,20170502,"",70.7,-52.7,3.67354319617837
"307",42024,99999,"SISIMIUT","GL","","BGSS",66.95,-53.733,50,20040510,20160625,"",67,-53.7,5.7484422276126
"308",42090,99999,"UPERNAVIK AWS","GL","","BGUP",72.77,-56.17,63,19840901,20060114,"",72.7,-56.2,7.85514721411203
"309",42200,99999,"AASIAAT (EGEDESMINDE)","GL","","BGEM",68.7,-52.85,41,19430109,20170502,"",68.7,-52.9,2.02184704462415
"310",42300,99999,"SISIMIUT /HOLSTEINS","GL","","BGHB",66.917,-53.667,9,19490101,20051227,"",66.9,-53.6,3.48396910790782
"311",42310,99999,"SONDRE STROMFJORD","GL","","BGSF",67.017,-50.689,50.3,19411201,20170502,"",67,-50.7,1.95193657935848
"312",42600,99999,"FREDERIKSHAAB","GL","","BGFH",62.017,-49.667,15,19490101,20140115,"",62,-49.6,3.97932428990769
"313",42605,99999,"FREDICKSHAB/PAAMIUT AIRPORT","GL","","BGPT",61.983,-49.7,13,20080423,20170502,"",62,-49.6,5.55958657163164
"314",42610,99999,"GROENNEDAL","GL","","BGGD",61.233,-48.1,32,19430202,20051015,"",61.2,-48.1,3.67354319617695
"315",42700,99999,"NARSARSUAQ","GL","","BGBW",61.161,-45.426,34.1,19410722,20170502,"",61.2,-45.4,4.56013982209132
"316",42720,99999,"JULIANEHAAB","GL","","BGJH",60.717,-46.05,34,19360501,20170502,"",60.7,-46,3.31616511814358
"317",42801,99999,"NARSSAQ","GL","","BGNS",60.9,-45.967,30,19440613,19490101,"",60.9,-46,1.78657400896217
"318",43300,99999,"DANEBORG (AUT)","GL","","BGDB",74.3,-20.217,44,19450901,20170502,"",74.3,-20.3,2.50021741731482
"319",43380,99999,"MESTERS VIG","GL","","BGMV",72.25,-24.333,10,19730101,20060418,"",72.3,-24.3,5.67722652001625
"320",43390,99999,"SCORESBYSUND","GL","","BGSC",70.483,-21.95,69,19360501,20161207,"",70.5,-21.8,5.88858770214023
"321",43410,99999,"CONSTABLE POINT","GL","","BGCO",70.75,-22.65,10,19860510,20170502,"",70.8,-22.6,5.85995427988722
"322",43500,99999,"APUTITEQ (AUT)","GL","","BGAT",67.783,-32.3,18,19500801,19870131,"",67.8,-32.3,1.89243134348497
"323",43600,99999,"TASIILAQ","GL","","BGAM",65.6,-37.633,52,19360501,20170502,"",65.6,-37.6,1.51755695009701
"324",43610,99999,"KULUSUK LUFTHAVN","GL","","BGKK",65.583,-37.15,37,19431005,20170502,"",65.6,-37,7.15504081571898
"325",43900,99999,"PRINS CHRISTIAN","GL","","BGPC",60.033,-43.117,19,19430101,20170502,"",60,-43.2,5.90049114267455
"326",44640,99999,"DYE 2","GL","","BGRN",66.481,-46.283,2098,20110201,20130212,"",66.5,-46.3,2.24574838239194
"327",60100,99999,"VAGAR","FO","","EKVG",62.064,-7.277,85.3,19740805,20170502,"",62.1,-7.3,4.18295689746719
"328",60240,99999,"THISTED","DA","","EKTS",57.069,8.705,7,19730621,20070201,"DENMARK",57,8.7,7.68701349442045
"329",60300,99999,"FLYVESTATION AALBORG","DA","","EKYT",57.093,9.849,3,19400401,20170502,"DENMARK",57.1,9.8,3.06385769911993
"330",60340,99999,"SINDAL","DA","","EKSN",57.504,10.229,28,19820501,20170502,"DENMARK",57.5,10.2,1.79069576079436
"331",60480,99999,"HADSUND","DA","","EKHS",56.717,10.117,2,19830203,20020403,"DENMARK",56.7,10.1,2.15877391003541
"332",60540,99999,"LINDTORP AIRPORT","DA","","EKHO",56.383,8.433,15,19770508,20070307,"DENMARK",56.4,8.4,2.77774292058951
"333",60600,99999,"KARUP","DA","","EKKA",56.297,9.125,51.8,19730101,20170502,"DENMARK",56.3,9.1,1.57988524123993
"334",60620,99999,"SKIVE","DA","","EKSV",56.55,9.173,22.6,19761201,20070307,"DENMARK",56.6,9.2,5.80699537952132
"335",60660,99999,"STAUNING","DA","","EKVJ",55.99,8.354,5.2,19730621,20170502,"DENMARK",56,8.4,3.07257403711487
"336",60700,99999,"AARHUS","DA","","EKAH",56.3,10.619,25,19730101,20170502,"DENMARK",56.3,10.6,1.17353497980519
"337",60800,99999,"ESBJERG","DA","","EKEB",55.526,8.553,29.6,19730621,20170502,"DENMARK",55.5,8.6,4.14164551890901
"338",60840,99999,"HERNING/SKINDERHOLM","DA","","EKHG",56.183,9.033,51,19770401,20020108,"DENMARK",56.2,9,2.78556096655975
"339",60994,99999,"OKSBOEL","DA","","EKOX",55.583,8.25,17,20050530,20140911,"DENMARK",55.6,8.2,3.67070009597029
"340",61000,99999,"VANDEL","DA","","EKVA",55.7,9.2,73,19730102,20050213,"DENMARK",55.7,9.2,0
"341",61040,99999,"BILLUND","DA","","EKBI",55.74,9.152,75.3,19730101,20170502,"DENMARK",55.7,9.2,5.37445267210967
"342",61080,99999,"KOLDING VAMDRUP","DA","","EKVD",55.436,9.331,43.6,19900911,20170502,"DENMARK",55.4,9.3,4.46054967129186
"343",61100,99999,"SKRYDSTRUP","DA","","EKSP",55.226,9.264,43,19730101,20170502,"DENMARK",55.2,9.3,3.68843935990972
"344",61180,99999,"SONDERBORG","DA","","EKSB",54.964,9.792,7.3,19730621,20170502,"DENMARK",55,9.8,4.03995325405596
"345",61200,99999,"ODENSE","DA","","EKOD",55.477,10.331,17.1,19730101,20170502,"DENMARK",55.5,10.3,3.22151038597903
"346",61240,99999,"SYDFYNS/TASINGE ISL","DA","","EKST",55.017,10.567,6,19830401,20170502,"DENMARK",55,10.6,2.83180287774837
"347",61245,99999,"AVNO AIR BASE","DA","","EKAV",55.083,11.783,4,20120704,20170418,"DENMARK",55.1,11.8,2.18039802911873
"348",61430,99999,"LOLLAND FALSTER MARIBO","DA","","EKMB",54.699,11.44,4.9,19860401,20070209,"DENMARK",54.7,11.4,2.57551120436125
"349",61600,99999,"VAERLOSE","DA","","EKVL",55.767,12.343,18,19391101,20070227,"DENMARK",55.8,12.3,4.55412900646256
"350",61700,99999,"ROSKILDE","DA","","EKRK",55.586,12.131,44.5,19770419,20170502,"DENMARK",55.6,12.1,2.4962607016239
"351",61900,99999,"BORNHOLM RONNE","DA","","EKRN",55.063,14.76,15.8,19740110,20170502,"DENMARK",55.1,14.9,9.82580636419181
"352",62100,99999,"VALKENBURG","NL","","EHVB",52.167,4.433,1,19490101,20160503,"NETHERLANDS",52.2,4.4,4.30907390503477
"353",62350,99999,"DE KOOIJ","NL","","EHKD",52.923,4.781,0.9,19730101,20170502,"NETHERLANDS",52.9,4.8,2.86046405814076
"354",62400,99999,"SCHIPHOL","NL","","EHAM",52.309,4.764,-3.4,19320503,20170502,"NETHERLANDS",52.3,4.8,2.6473463399684
"355",62600,99999,"DE BILT","NL","","EHDB",52.1,5.183,4,19310101,20170502,"NETHERLANDS",52.1,5.2,1.16249256385153
"356",62650,99999,"SOESTERBERG","NL","","EHSB",52.127,5.276,20.1,19511001,20081120,"NETHERLANDS",52.1,5.3,3.42426404959697
"357",62690,99999,"LELYSTAD","NL","","EHLE",52.46,5.527,-4,19940901,20170502,"NETHERLANDS",52.5,5.5,4.81436683721258
"358",62693,99999,"VLISSINGEN","NL","","EHFS",51.45,3.6,8,20040510,20170502,"NETHERLANDS",51.5,3.6,5.56597453966333
"359",62700,99999,"LEEUWARDEN","NL","","EHLW",53.229,5.761,0.9,19490101,20170502,"NETHERLANDS",53.2,5.8,4.14492858320118
"360",62750,99999,"DEELEN","NL","","EHDL",52.061,5.873,48.2,19491017,20170502,"NETHERLANDS",52.1,5.9,4.71806349891857
"361",62800,99999,"EELDE","NL","","EHGG",53.12,6.579,5.2,19310601,20170502,"NETHERLANDS",53.1,6.6,2.63173153289361
"362",62900,99999,"TWENTHE","NL","","EHTW",52.27,6.874,34.7,19490101,20170502,"NETHERLANDS",52.3,6.9,3.77990210551527
"363",63400,99999,"WOENSDRECHT","NL","","EHWO",51.449,4.342,19.2,19490103,20170502,"NETHERLANDS",51.4,4.3,6.184855696582
"364",63440,99999,"ROTTERDAM","NL","","EHRD",51.957,4.437,-4.6,19570101,20170502,"NETHERLANDS",52,4.4,5.41750092999815
"365",63500,99999,"GILZE RIJEN","NL","","EHGR",51.567,4.932,14.9,19490101,20170502,"NETHERLANDS",51.6,4.9,4.28886622901156
"366",63700,99999,"EINDHOVEN","NL","","EHEH",51.45,5.375,22.6,19490101,20170502,"NETHERLANDS",51.5,5.4,5.82964395535944
"367",63750,99999,"VOLKEL","NL","","EHVK",51.656,5.709,21.9,19510601,20170502,"NETHERLANDS",51.7,5.7,4.93729796959955
"368",63800,99999,"MAASTRICHT","NL","","EHBK",50.912,5.77,114.3,19490101,20170502,"NETHERLANDS",50.9,5.8,2.4938659593579
"369",64000,99999,"KOKSIJDE","BE","","EBFN",51.09,2.653,6.1,19490101,20170502,"BELGIUM",51.1,2.7,3.46931285926379
"370",64070,99999,"OOSTENDE","BE","","EBOS",51.199,2.862,4,19360103,20170502,"BELGIUM",51.2,2.9,2.6529875080517
"371",64280,99999,"SEMMERZAKE","BE","","EBMT",50.933,3.667,37.5,19730101,20170502,"BELGIUM",50.9,3.7,4.34266573855332
"372",64310,99999,"GENT/INDUSTRIE-ZONE","BE","","EBGT",51.183,3.8,8,19791030,20170502,"BELGIUM",51.2,3.8,1.89243134348567
"373",64320,99999,"CHIEVRES AB","BE","","EBCV",50.576,3.831,58.8,19730101,20170502,"BELGIUM",50.6,3.8,3.45515293379944
"374",64324,99999,"LIEGE","BE","","EBLH",50.633,5.45,201,19990114,20100917,"BELGIUM",50.6,5.4,5.09583213920217
"375",64325,99999,"CASTEAU/HELI (MET)","BE","","EBCT",50.5,3.98,78,20100419,20170502,"BELGIUM",50.5,4,1.41615806743945
"376",64480,99999,"MELSBROEK (BEL-AFB)","BE","","EBMB",50.9,4.5,55,19951007,20050130,"BELGIUM",50.9,4.5,0
"377",64490,99999,"BRUSSELS SOUTH","BE","","EBCI",50.459,4.454,187.1,19730101,20170502,"BELGIUM",50.5,4.5,5.60796956441837
"378",64500,99999,"DEURNE","BE","","EBAW",51.189,4.46,11.9,19400605,20170502,"BELGIUM",51.2,4.5,3.04731229163164
"379",64505,99999,"BRUSSELLS (MIL)","BE","","EBWM",50.883,4.517,58,20061025,20111208,"BELGIUM",50.9,4.5,2.23747270795926
"380",64510,99999,"BRUSSELS NATL","BE","","EBBR",50.901,4.484,56.1,19300302,20170502,"BELGIUM",50.9,4.5,1.12879455678585
"381",64511,99999,"BERTRIX","BE","","EBBX",49.892,5.224,461.5,20061121,20080910,"BELGIUM",49.9,5.2,1.93778837646038
"382",64520,99999,"BRASSCHAAT (MIL)","BE","","EBBT",51.333,4.5,23,19730101,20060608,"BELGIUM",51.3,4.5,3.67354319617837
"383",64560,99999,"FLORENNES","BE","","EBFS",50.243,4.646,285,19490101,20170502,"BELGIUM",50.2,4.6,5.80062098071384
"384",64580,99999,"BEAUVECHAIN","BE","","EBBE",50.759,4.768,112.8,19730101,20170502,"BELGIUM",50.8,4.8,5.08963488804141
"385",64620,99999,"WEELDE","BE","","EBWE",51.395,4.96,32,19990418,20011012,"BELGIUM",51.4,5,2.83335826108242
"386",64630,99999,"GOETSENHOVEN (MIL)","BE","","EBTN",50.783,4.95,81,19730101,20030731,"BELGIUM",50.8,4.9,3.99513825319908
"387",64650,99999,"SCHAFFEN","BE","","EBDT",51,5.067,54,19730101,20170502,"BELGIUM",51,5.1,2.31183562145827
"388",64700,99999,"SINT TRUIDEN","BE","","EBST",50.792,5.202,75,19520121,20070307,"BELGIUM",50.8,5.2,0.901606221603772
"389",64760,99999,"SAINT HUBERT MIL","BE","","EBSU",50.036,5.404,588.3,19490101,20170502,"BELGIUM",50,5.4,4.01770203923205
"390",64765,99999,"SAINT HUBERT","BE","","EBSH",50.033,5.4,557,20090604,20170502,"BELGIUM",50,5.4,3.67354319617837
"391",64780,99999,"LIEGE","BE","","EBLG",50.637,5.443,200.9,19490101,20170502,"BELGIUM",50.6,5.4,5.11748251451775
"392",64790,99999,"KLEINE BROGEL","BE","","EBBL",51.168,5.47,61,19730101,20170502,"BELGIUM",51.2,5.5,4.13175981811507
"393",64810,99999,"GENK/ZWARTBERG","BE","","EBZW",50.933,5.5,63,19490101,20050102,"BELGIUM",50.9,5.5,3.67354319617766
"394",64900,99999,"SPA/LA SAUVENIERE","BE","","EBSP",50.483,5.917,482,19501001,20170502,"BELGIUM",50.5,5.9,2.24294321981825
"395",64901,99999,"SEMMERZAKE (BAFB)","BE","","EBSZ",50.933,3.65,37,20040510,20170502,"BELGIUM",50.9,3.7,5.08021355080327
"396",64960,99999,"ELSENBORN (MIL)","BE","","EBLB",50.467,6.183,570,19840501,20170502,"BELGIUM",50.5,6.2,3.86586448936214
"397",65900,99999,"LUXEMBOURG","LU","","ELLX",49.627,6.212,376.1,19490101,20170502,"LUXEMBOURG",49.6,6.2,3.12777076946001
